record_name,measured_gwl,caution_flag,latitude,longitude,nztm_y,nztm_x,model_gwl,measured_minus_model,type,type_as_number
CPT_62598,1.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.490724451,172.707822068,5184647.285441886,1576375.4502604294,0.0978413820266723,1.7021586179733277,cpt,1
CPT_62599,1.75,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.491165859,172.707968303,5184598.305064786,1576387.4463140196,0.0978413820266723,1.6521586179733276,cpt,1
CPT_62600,1.3,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.491725374,172.708546673,5184536.330359234,1576434.4286457396,0.0978413820266723,1.2021586179733277,cpt,1
CPT_62601,1.75,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.490789401,172.70858824,5184640.289368436,1576437.4256954305,0.0978413820266723,1.6521586179733276,cpt,1
CPT_62602,1.6,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.491709314,172.709313245,5184538.330663999,1576496.4039219834,0.0978413820266723,1.5021586179733275,cpt,1
CPT_62603,1.3,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.491393884,172.709154034,5184573.316712293,1576483.4084568853,0.0978413820266723,1.2021586179733277,cpt,1
CPT_62604,1.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.492433599,172.707430616,5184457.359794708,1576344.4658098512,0.2453192472457885,1.5546807527542117,cpt,1
CPT_62605,1.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.492219061,172.708012704,5184481.351192577,1576391.4466623797,0.2453192472457885,1.5546807527542117,cpt,1
CPT_62606,1.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.49183021,172.707297523,5184524.333122681,1576333.469028957,0.0978413820266723,1.7021586179733277,cpt,1
CPT_62694,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.340384628,172.702106716,5201341.859566619,1575853.6635837457,0.0,1.5,cpt,1
CPT_62752,2.4,,-43.478465,172.608778,5185975.92330606,1568360.668092141,2.545549392700196,-0.1455493927001958,cpt,1
CPT_62753,1.76,,-43.478484,172.608875,5185973.850061262,1568368.5227001102,2.545549392700196,-0.7855493927001957,cpt,1
CPT_62754,1.77,,-43.478389364,172.608860048,5185984.354443835,1568367.2641152013,2.545549392700196,-0.7755493927001957,cpt,1
CPT_62755,1.6,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.510579569,172.615946891,5182412.040217076,1568956.893861972,0.0,1.6,cpt,1
CPT_62758,1.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.508756473,172.684528623,5182637.809080792,1574499.6077461448,0.4530296325683594,0.6469703674316407,cpt,1
CPT_62759,1.4,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.550927482,172.688395653,5177955.528786914,1574829.733189643,1.1637797355651855,0.2362202644348143,cpt,1
CPT_62760,1.45,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.551155484,172.688794646,5177930.327775661,1574862.057174417,1.1637797355651855,0.2862202644348144,cpt,1
CPT_62761,1.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.551413479,172.68914465,5177901.780820991,1574890.4362428654,1.1637797355651855,0.0362202644348144,cpt,1
CPT_62762,1.45,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.565743494,172.608326669,5176282.7232601615,1568369.7981423943,0.5892515182495117,0.8607484817504882,cpt,1
CPT_62763,1.5,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.565919486,172.60860667,5176263.284178061,1568392.5021063427,0.5892515182495117,0.9107484817504884,cpt,1
CPT_62764,1.65,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.565967491,172.608481663,5176257.905233197,1568382.4320970415,0.5892515182495117,1.0607484817504882,cpt,1
CPT_62765,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.566073489,172.608426665,5176246.112233614,1568378.0461075376,0.2856025695800781,1.714397430419922,cpt,1
CPT_62766,1.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.502821464,172.694643622,5183299.990445907,1575314.8121499328,0.378220796585083,1.421779203414917,cpt,1
CPT_62767,0.44,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.509256468,172.691143628,5182584.286173158,1575034.5225953686,0.8252897262573242,-0.3852897262573242,cpt,1
CPT_62768,1.4,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.508293468,172.687158625,5182690.032142898,1574712.0046360735,0.555478572845459,0.8445214271545409,cpt,1
CPT_62769,1.6,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.508435469,172.687146622,5182674.258106597,1574711.0936785424,0.555478572845459,1.044521427154541,cpt,1
CPT_62770,2.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.556098489,172.593580667,5177348.175436391,1567173.724129776,3.6271839141845694,-0.8271839141845696,cpt,1
CPT_62771,2.7,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.556242491,172.593663667,5177332.215441608,1567180.5061565423,3.6271839141845694,-0.9271839141845692,cpt,1
CPT_62772,2.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.556128488,172.593731674,5177344.903373992,1567185.9371751396,3.6271839141845694,-0.8271839141845696,cpt,1
CPT_62773,2.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.55617049,172.593918665,5177340.312439799,1567201.0631271456,3.6271839141845694,-1.4271839141845692,cpt,1
CPT_62800,20.0,several_possible_values_were_extracted_but_only_the_one_closest_to_the_model_value_was_kept + ,-43.529104,172.648068,5180366.225028722,1571561.954546428,0.0,20.0,cpt,1
CPT_62994,2.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.508956426,172.625807144,5182595.934789658,1569753.090580851,0.0844345092773437,2.0155654907226563,cpt,1
CPT_63136,1.56,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.499015807,172.619203695,5183697.501348915,1569214.266393852,0.1996526718139648,1.3603473281860352,cpt,1
CPT_63242,3.3,a_value_of_zero_was_extracted_at_least_once_but_ignored + ,-36.880676411,174.862601403,5916744.851778634,1765993.8090421115,0.5818653106689453,2.7181346893310545,cpt,1
CPT_63243,1.8,a_value_of_zero_was_extracted_at_least_once_but_ignored + ,-36.880562666,174.862957672,5916756.851716683,1766025.809002771,3.137714385986328,-1.337714385986328,cpt,1
CPT_63244,3.4,a_value_of_zero_was_extracted_at_least_once_but_ignored + ,-36.880816248,174.864029717,5916726.851681171,1766120.8090813905,0.0,3.4,cpt,1
CPT_63246,3.8,a_value_of_zero_was_extracted_at_least_once_but_ignored + ,-36.880864384,174.865556782,5916718.851629352,1766256.8090365562,0.9809613227844238,2.819038677215576,cpt,1
CPT_63248,0.78,a_value_of_zero_was_extracted_at_least_once_but_ignored + ,-36.876935884,174.869488905,5917147.851411783,1766615.8092321258,2.454832077026367,-1.6748320770263672,cpt,1
CPT_63270,3.7,,-36.962772922,174.87940568,5907607.000103523,1767311.9999750352,0.3354148864746094,3.364585113525391,cpt,1
CPT_63271,2.9,,-36.962772389,174.879439363,5907607.000068583,1767315.0000339493,0.3354148864746094,2.5645851135253905,cpt,1
CPT_63272,2.15,,-36.962792719,174.879293849,5907605.00008738,1767302.000011875,0.3354148864746094,1.8145851135253903,cpt,1
CPT_63273,2.25,,-36.962726274,174.87950562,5907612.000095774,1767321.0000369784,0.3354148864746094,1.9145851135253904,cpt,1
CPT_63274,2.5,,-36.962665162,174.879380567,5907619.00010784,1767309.99998917,0.3354148864746094,2.16458511352539,cpt,1
CPT_64651,0.8,,-36.390379469,174.642223493,5971498.885797095,1747282.8206873029,0.0,0.8,cpt,1
CPT_64652,1.9,,-36.391315358,174.641027903,5971396.885870504,1747173.820715197,0.0,1.9,cpt,1
CPT_64653,1.3,,-36.391769769,174.64075872,5971346.8859142745,1747148.820643301,0.0,1.3,cpt,1
CPT_64654,1.1,,-36.393378151,174.63982251,5971169.885935329,1747061.820630116,0.0,1.1,cpt,1
CPT_64655,2.5,,-36.39325738,174.637456248,5971186.885977712,1746849.8205720696,0.0,2.5,cpt,1
CPT_64656,1.4,,-36.394666237,174.638578491,5971028.885966882,1746947.8206184793,0.0,1.4,cpt,1
CPT_64657,2.2,,-36.396422,174.637411143,5970835.885971081,1746839.8205225132,0.0,2.2,cpt,1
CPT_64658,3.8,,-36.39790297,174.635245605,5970674.885998181,1746642.8204754032,0.0,3.8,cpt,1
CPT_64659,0.7,,-36.398391125,174.63514433,5970620.886140587,1746632.8204450305,0.0,0.7,cpt,1
CPT_64660,1.8,,-36.405425403,174.62963799,5969848.886215299,1746125.8201733134,0.0,1.8,cpt,1
CPT_64661,2.0,,-36.406934765,174.629346122,5969681.886231318,1746096.820132112,0.0,2.0,cpt,1
CPT_64662,1.4,,-36.410160396,174.630774049,5969321.886202619,1746218.8200427464,2.2093467712402344,-0.8093467712402345,cpt,1
CPT_64663,0.45,,-36.412557391,174.632151302,5969053.8861168455,1746337.8200373878,0.0,0.45,cpt,1
CPT_64664,1.0,,-36.397221446,174.636301745,5970748.886135863,1746738.8205003105,0.0,1.0,cpt,1
CPT_64665,0.4,,-36.397951976,174.633640986,5970671.886131255,1746498.8204881733,0.0,0.4,cpt,1
CPT_64666,0.1,,-36.398377318,174.63220034,5970626.886229767,1746368.8204543,0.0,0.1,cpt,1
CPT_71714,1.28,,-43.356202719,172.64982483,5199568.728819318,1571623.217590255,2.390451431274414,-1.110451431274414,cpt,1
CPT_71717,1.29,,-43.356337558,172.649750014,5199553.728783334,1571617.2176450596,2.390451431274414,-1.100451431274414,cpt,1
CPT_71720,0.76,,-43.356382051,172.649576995,5199548.72873957,1571603.2176519632,2.390451431274414,-1.630451431274414,cpt,1
CPT_71729,1.25,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.531823757,172.641625503,5180061.949724566,1571042.6661631193,0.0479288101196289,1.202071189880371,cpt,1
CPT_71730,1.22,,-43.531643669,172.641601819,5180081.941832861,1571040.66628082,0.0479288101196289,1.172071189880371,cpt,1
CPT_71731,1.75,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.531786176,172.641118509,5180065.946813384,1571001.68205914,0.0479288101196289,1.702071189880371,cpt,1
CPT_71732,1.8,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.531727,172.641745,5180072.7370291,1571052.2754740953,0.0479288101196289,1.7520711898803711,cpt,1
CPT_71737,2.9,,-43.324082136,172.670581987,5203142.730027132,1573291.2188263235,3.236699104309082,-0.3366991043090821,cpt,1
CPT_71738,1.5,,-43.324945886,172.670342976,5203046.730027603,1573272.2187975282,3.236699104309082,-1.736699104309082,cpt,1
CPT_71739,1.9,,-43.325693289,172.670351268,5202963.730029572,1573273.2187641277,3.628458023071289,-1.7284580230712892,cpt,1
CPT_71753,3.7,,-43.557193955,172.648550281,5177246.747624554,1571614.1083281415,0.4340200424194336,3.2659799575805666,cpt,1
CPT_71754,3.4,,-43.557043307,172.648459784,5177263.447581847,1571606.7283248897,0.0435247421264648,3.356475257873535,cpt,1
CPT_71755,3.6,,-43.557203425,172.648408957,5177245.647636605,1571602.6983107987,0.4340200424194336,3.1659799575805665,cpt,1
CPT_71801,1.5,,-43.505993,172.640498,5182930.282486796,1570939.1670176308,0.3020577430725097,1.1979422569274902,cpt,1
CPT_71938,2.3,,-41.328074032,174.811347331,5423239.998448408,1751582.4966641108,3.487313747406006,-1.187313747406006,cpt,1
CPT_71942,1.5,,-41.328061186,174.812283696,5423239.787700095,1751660.889503449,3.487313747406006,-1.9873137474060056,cpt,1
CPT_71944,1.6,,-41.328218163,174.812497104,5423221.986438953,1751678.3851182463,3.487313747406006,-1.8873137474060055,cpt,1
CPT_71948,1.5,,-41.329186305,174.812270439,5423114.896744266,1751657.1699890515,3.487313747406006,-1.9873137474060056,cpt,1
CPT_71949,1.6,,-41.32952642,174.813039702,5423075.790681321,1751720.7580634668,3.487313747406006,-1.8873137474060055,cpt,1
CPT_71955,1.76,,-41.328448296,174.812474665,5423196.475615626,1751675.9733142594,3.487313747406006,-1.727313747406006,cpt,1
CPT_71956,1.5,,-41.328503504,174.812787286,5423189.799485148,1751702.007859588,3.487313747406006,-1.9873137474060056,cpt,1
CPT_71957,1.53,,-41.328329946,174.812430081,5423209.693161844,1751672.51673632,3.487313747406006,-1.9573137474060056,cpt,1
CPT_71958,1.4,,-41.328292398,174.81285712,5423213.114964582,1751708.3420094145,3.487313747406006,-2.087313747406006,cpt,1
CPT_71959,1.37,,-41.327838837,174.812461339,5423264.162910452,1751676.272047369,0.8142013549804688,0.5557986450195314,cpt,1
CPT_71960,1.07,,-41.327818283,174.812850502,5423265.764229353,1751708.8883537322,0.8142013549804688,0.2557986450195313,cpt,1
CPT_71961,1.38,,-41.3282187,174.812441465,5423222.024122689,1751673.7275346275,3.487313747406006,-2.107313747406006,cpt,1
CPT_71962,1.43,,-41.327853874,174.812276261,5423262.81710842,1751660.7481970768,0.8142013549804688,0.6157986450195312,cpt,1
CPT_71963,1.63,,-41.328332613,174.812328716,5423209.574324756,1751664.0274911618,3.487313747406006,-1.857313747406006,cpt,1
CPT_71964,1.47,,-41.328309299,174.812674375,5423211.558206352,1751693.009177958,3.487313747406006,-2.017313747406006,cpt,1
CPT_71965,1.43,,-41.328168422,174.812746141,5423227.073276249,1751699.3420402498,3.487313747406006,-2.057313747406006,cpt,1
CPT_71966,1.31,,-41.328112467,174.81244386,5423233.814244763,1751674.1744293133,3.487313747406006,-2.177313747406006,cpt,1
CPT_71967,1.59,,-41.328014565,174.812450282,5423244.67239128,1751674.939010362,3.487313747406006,-1.8973137474060056,cpt,1
CPT_71968,1.31,,-41.328050988,174.812883023,5423239.871727231,1751711.0699952496,3.487313747406006,-2.177313747406006,cpt,1
CPT_71969,1.79,,-41.328327724,174.812193354,5423210.353814317,1751652.7106256403,3.487313747406006,-1.6973137474060058,cpt,1
CPT_71970,1.43,,-41.328180658,174.81223532,5423226.608147421,1751656.563841316,3.487313747406006,-2.057313747406006,cpt,1
CPT_71971,1.51,,-41.327910727,174.812164917,5423256.699810589,1751651.2980681458,0.8142013549804688,0.6957986450195313,cpt,1
CPT_71972,1.74,,-41.328264306,174.812094544,5423217.567444201,1751644.588492901,3.487313747406006,-1.747313747406006,cpt,1
CPT_71973,1.52,,-41.328142487,174.8120886,5423231.10255235,1751644.3736149147,3.487313747406006,-1.9673137474060056,cpt,1
CPT_71974,1.47,,-41.328538051,174.812107665,5423187.152500383,1751645.05159266,3.487313747406006,-2.017313747406006,cpt,1
CPT_71975,2.34,,-41.328283028,174.811637547,5423216.287814606,1751606.2997670518,3.487313747406006,-1.147313747406006,cpt,1
CPT_71976,2.06,,-41.328218307,174.811356519,5423223.964542491,1751582.9310770566,3.487313747406006,-1.4273137474060058,cpt,1
CPT_71977,1.57,,-41.328500394,174.812553282,5423190.5540457945,1751682.431744849,3.487313747406006,-1.9173137474060056,cpt,1
CPT_71978,1.06,,-41.328470029,174.81307258,5423193.01692369,1751725.961238406,3.487313747406006,-2.427313747406006,cpt,1
CPT_71979,1.03,,-41.328352627,174.813082551,5423206.033808111,1751727.068162608,3.487313747406006,-2.4573137474060056,cpt,1
CPT_71980,0.83,,-41.328133681,174.813091616,5423230.326001184,1751728.3349343832,3.487313747406006,-2.657313747406006,cpt,1
CPT_71981,1.47,,-41.328018413,174.812606655,5423243.971696279,1751688.0167261125,3.487313747406006,-2.017313747406006,cpt,1
CPT_71982,0.96,,-41.327939201,174.813069369,5423251.956681574,1751726.924465615,0.8142013549804688,0.1457986450195312,cpt,1
CPT_71983,1.36,,-41.32780253,174.812620896,5423267.91477522,1751689.7094318855,0.8142013549804688,0.5457986450195313,cpt,1
CPT_71984,0.74,,-41.327837974,174.813040179,5423263.246275456,1751724.7165143718,0.8142013549804688,-0.0742013549804687,cpt,1
CPT_71985,1.53,,-41.328031108,174.812198839,5423243.275432538,1751653.857713112,3.487313747406006,-1.9573137474060056,cpt,1
CPT_71986,1.42,,-41.327731514,174.81212473,5423276.666848382,1751648.3505662663,0.8142013549804688,0.6057986450195312,cpt,1
CPT_71987,1.4,,-41.327709045,174.812350225,5423278.767123953,1751667.274142821,0.8142013549804688,0.5857986450195312,cpt,1
CPT_71988,0.96,,-41.327699076,174.81273349,5423279.203622237,1751699.3723515645,0.8142013549804688,0.1457986450195312,cpt,1
CPT_71989,1.7,,-41.328176925,174.811967906,5423227.490162797,1751634.193042884,3.487313747406006,-1.787313747406006,cpt,1
CPT_71990,1.41,,-41.328435848,174.812340074,5423198.092999328,1751664.7385291413,3.487313747406006,-2.0773137474060057,cpt,1
CPT_71991,2.19,,-41.328157998,174.811453993,5423230.489865253,1751591.228358306,3.487313747406006,-1.297313747406006,cpt,1
CPT_71992,1.77,,-41.328239689,174.811836758,5423220.751196665,1751623.0719086644,3.487313747406006,-1.7173137474060058,cpt,1
CPT_71993,1.63,,-41.328127056,174.811768078,5423233.376119373,1751617.5854045183,3.487313747406006,-1.857313747406006,cpt,1
CPT_71994,2.2,,-41.328217147,174.811511906,5423223.821739201,1751595.9378522066,3.487313747406006,-1.2873137474060057,cpt,1
CPT_72028,0.6,,-43.495191369,172.617000559,5184121.41903746,1569034.1979474025,0.433135986328125,0.1668640136718749,cpt,1
CPT_72035,4.2,,-41.298594222,174.778468886,5426569.862203698,1748898.0405393357,5.070590972900391,-0.8705909729003904,cpt,1
CPT_72037,3.2,,-41.297925046,174.776400717,5426647.702044713,1748726.4014776316,1.0552139282226562,2.144786071777344,cpt,1
CPT_72038,2.7,,-41.298743961,174.778499693,5426553.184984122,1748900.279207071,5.070590972900391,-2.3705909729003904,cpt,1
CPT_72040,3.2,,-41.298023642,174.776829821,5426636.0202253,1748762.104942351,5.070590972900391,-1.8705909729003904,cpt,1
CPT_72050,4.0,,-41.298599365,174.777595623,5426570.789162565,1748824.913927148,5.070590972900391,-1.0705909729003906,cpt,1
CPT_72055,4.2,,-41.298285471,174.778214686,5426604.576550577,1748877.4597081277,5.070590972900391,-0.8705909729003904,cpt,1
CPT_72056,4.2,,-41.298111067,174.777657944,5426624.894224482,1748831.242252845,5.070590972900391,-0.8705909729003904,cpt,1
CPT_72065,3.9,,-41.297584416,174.776992078,5426684.505924543,1748776.6886595744,5.070590972900391,-1.1705909729003907,cpt,1
CPT_72067,6.8,,-41.297523185,174.777509054,5426690.417529287,1748820.1129472917,5.070590972900391,1.7294090270996092,cpt,1
CPT_72103,1.5,,-41.327526477,174.812006156,5423299.637995487,1751638.9027933003,0.8142013549804688,0.6857986450195312,cpt,1
CPT_72104,1.07,,-41.327466865,174.812201202,5423305.915267847,1751655.3643292035,0.8142013549804688,0.2557986450195313,cpt,1
CPT_72105,1.47,,-41.327599559,174.812182115,5423291.216553176,1751653.4591484892,0.8142013549804688,0.6557986450195312,cpt,1
CPT_72106,1.19,,-41.327605706,174.812595692,5423289.810853213,1751688.056803109,0.8142013549804688,0.3757986450195312,cpt,1
CPT_72107,1.29,,-41.327570643,174.812428843,5423293.995450173,1751674.1746943227,0.8142013549804688,0.4757986450195313,cpt,1
CPT_72116,1.4,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.530237,172.601767,5180223.526551657,1567821.17787385,0.0,1.4,cpt,1
CPT_72117,1.4,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.53042,172.601529,5180203.110704873,1567802.0438544906,0.0,1.4,cpt,1
CPT_72118,1.3,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.530774,172.601812,5180163.905392548,1567825.0995239983,0.0,1.3,cpt,1
